,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,id,index,Shares Outstanding,Market Capital
17,2024-10-25 00:00:00-04:00,57.45000076293945,58.02000045776367,56.61000061035156,56.869998931884766,226800,0.0,0.0,156,2024-10-25 00:00:00-04:00,32950000.0,1873866464.805603
18,2024-10-28 00:00:00-04:00,57.2599983215332,59.84000015258789,57.130001068115234,59.65999984741211,272300,0.0,0.0,156,2024-10-28 00:00:00-04:00,31723900.0,1892647869.159317
19,2024-10-29 00:00:00-04:00,58.81999969482422,59.4900016784668,58.0,58.84000015258789,145200,0.0,0.0,156,2024-10-29 00:00:00-04:00,34190100.0,2011745489.2169952
20,2024-10-30 00:00:00-04:00,58.540000915527344,60.209999084472656,58.540000915527344,58.970001220703125,156800,0.0,0.0,156,2024-10-30 00:00:00-04:00,34666500.0,2044283547.317505
21,2024-10-30 00:00:00-04:00,58.540000915527344,60.209999084472656,58.540000915527344,58.970001220703125,156800,0.0,0.0,156,2024-10-30 00:00:00-04:00,34190100.0,2016190238.735962
22,2024-10-31 00:00:00-04:00,58.75,59.060001373291016,56.650001525878906,56.72999954223633,196000,0.0,0.0,156,2024-10-31 00:00:00-04:00,34114700.0,1935326915.3835297
23,2024-10-31 00:00:00-04:00,58.75,59.060001373291016,56.650001525878906,56.72999954223633,196000,0.0,0.0,156,2024-10-31 00:00:00-04:00,34190100.0,1939604357.3490143
24,2024-11-01 00:00:00-04:00,57.5099983215332,58.29999923706055,56.75,57.11000061035156,149400,0.0,0.0,156,2024-11-01 00:00:00-04:00,34190100.0,1952596631.867981
25,2024-11-04 00:00:00-05:00,56.77000045776367,58.83000183105469,56.77000045776367,57.279998779296875,162400,0.0,0.0,156,,34190100.0,1958408886.264038
26,2024-11-05 00:00:00-05:00,57.279998779296875,58.470001220703125,57.0,58.439998626708984,124500,0.0,0.0,156,2024-11-05 00:00:00-05:00,34190100.0,1998069397.0470428
27,2024-11-05 00:00:00-05:00,57.279998779296875,58.470001220703125,57.0,58.439998626708984,124500,0.0,0.0,156,2024-11-05 00:00:00-05:00,34088600.0,1992137737.186432
28,2024-11-06 00:00:00-05:00,59.790000915527344,65.63999938964844,59.790000915527344,64.66000366210938,400900,0.0,0.0,156,2024-11-06 00:00:00-05:00,34190100.0,2210731991.2078857
29,2024-11-06 00:00:00-05:00,59.790000915527344,65.63999938964844,59.790000915527344,64.66000366210938,400900,0.0,0.0,156,2024-11-06 00:00:00-05:00,33511400.0,2166847246.722412
0,2024-10-07 00:00:00-04:00,444.239990234375,444.239990234375,438.010009765625,443.17999267578125,41500,0.0,0.0,157,,12111200.0,5367441527.294922
1,2024-10-08 00:00:00-04:00,440.8900146484375,448.20001220703125,437.94000244140625,443.45001220703125,36300,0.0,0.0,157,2024-10-08 00:00:00-04:00,12111200.0,5370711787.841797
2,2024-10-09 00:00:00-04:00,444.0,452.79998779296875,444.0,451.42999267578125,35600,0.0,0.0,157,2024-10-09 00:00:00-04:00,12111200.0,5467358927.294922
3,2024-10-10 00:00:00-04:00,446.45001220703125,455.7900085449219,446.0,454.8299865722656,33100,0.0,0.0,157,2024-10-10 00:00:00-04:00,12111200.0,5508536933.374023
4,2024-10-11 00:00:00-04:00,452.260009765625,459.55999755859375,452.260009765625,457.1099853515625,34300,0.0,0.0,157,2024-10-11 00:00:00-04:00,12111200.0,5536150454.589844
5,2024-10-14 00:00:00-04:00,458.0,467.6600036621094,450.70001220703125,458.57000732421875,58500,0.0,0.0,157,,12111200.0,5553833072.705078
6,2024-10-15 00:00:00-04:00,460.5,474.4200134277344,460.5,466.2799987792969,46000,0.0,0.0,157,2024-10-15 00:00:00-04:00,12111200.0,5647210321.21582
7,2024-10-16 00:00:00-04:00,472.67999267578125,483.25,472.67999267578125,480.8999938964844,44000,0.0,0.0,157,2024-10-16 00:00:00-04:00,12111200.0,5824276006.079102
8,2024-10-16 00:00:00-04:00,472.67999267578125,483.25,472.67999267578125,480.8999938964844,44000,0.0,0.0,157,2024-10-16 00:00:00-04:00,12131700.0,5834134455.9539795
9,2024-10-17 00:00:00-04:00,480.8999938964844,480.8999938964844,474.19000244140625,475.54998779296875,27800,0.0,0.0,157,2024-10-17 00:00:00-04:00,12111200.0,5759481012.158203
10,2024-10-18 00:00:00-04:00,475.1000061035156,477.2099914550781,467.3500061035156,475.3500061035156,38300,0.0,0.0,157,2024-10-18 00:00:00-04:00,12111200.0,5757058993.920898
11,2024-10-21 00:00:00-04:00,475.0,479.0,473.1400146484375,477.8500061035156,52900,0.0,0.0,157,,12111200.0,5787336993.920898
12,2024-10-22 00:00:00-04:00,470.7099914550781,478.3900146484375,467.42999267578125,475.25,72100,0.0,0.0,157,2024-10-22 00:00:00-04:00,12111200.0,5755847800.0
13,2024-10-23 00:00:00-04:00,475.25,477.5299987792969,469.7200012207031,474.9800109863281,48100,0.0,0.0,157,2024-10-23 00:00:00-04:00,12118100.0,5755855271.133423
14,2024-10-24 00:00:00-04:00,477.8699951171875,482.6099853515625,477.0199890136719,480.45001220703125,45000,0.0,0.0,157,2024-10-24 00:00:00-04:00,12111200.0,5818826187.841797
15,2024-10-25 00:00:00-04:00,485.75,491.4100036621094,466.8399963378906,469.8299865722656,77900,0.0,0.0,157,2024-10-25 00:00:00-04:00,12111200.0,5690204933.374023
16,2024-10-28 00:00:00-04:00,470.260009765625,474.4800109863281,458.9800109863281,465.5899963378906,65800,0.0,0.0,157,,12355400.0,5752550640.753174
17,2024-10-29 00:00:00-04:00,465.5899963378906,465.5899963378906,452.2300109863281,452.44000244140625,50700,0.0,0.0,157,2024-10-29 00:00:00-04:00,12355400.0,5590077206.164551
18,2024-10-29 00:00:00-04:00,465.5899963378906,465.5899963378906,452.2300109863281,452.44000244140625,50700,0.0,0.0,157,2024-10-29 00:00:00-04:00,12111200.0,5479591357.568359
19,2024-10-30 00:00:00-04:00,452.44000244140625,468.5,452.44000244140625,461.92999267578125,68200,0.0,0.0,157,2024-10-30 00:00:00-04:00,12111200.0,5594526527.294922
20,2024-10-30 00:00:00-04:00,452.44000244140625,468.5,452.44000244140625,461.92999267578125,68200,0.0,0.0,157,2024-10-30 00:00:00-04:00,12463200.0,5757125884.716797
21,2024-10-31 00:00:00-04:00,466.7799987792969,466.7799987792969,420.8999938964844,425.0,161500,0.0,0.0,157,,12112100.0,5147642500.0
22,2024-11-01 00:00:00-04:00,422.3699951171875,438.7300109863281,416.82000732421875,417.3299865722656,90300,0.0,0.0,157,2024-11-01 00:00:00-04:00,12112100.0,5054742530.361938
23,2024-11-04 00:00:00-05:00,415.0,425.6000061035156,414.1600036621094,423.6199951171875,88800,0.0,0.0,157,,12112100.0,5130927742.858887
24,2024-11-05 00:00:00-05:00,420.1499938964844,436.4599914550781,420.1499938964844,433.0,99300,0.0,0.0,157,2024-11-05 00:00:00-05:00,12112100.0,5244539300.0
25,2024-11-06 00:00:00-05:00,458.8500061035156,469.8299865722656,453.7200012207031,458.010009765625,179100,0.0,0.0,157,,,
0,2024-10-07 00:00:00-04:00,20.889999389648438,21.239999771118164,20.889999389648438,21.209999084472656,1032600,0.0,0.0,158,,150900992.0,3200609902.1660156
1,2024-10-08 00:00:00-04:00,21.079999923706055,21.309999465942383,20.90999984741211,21.1200008392334,976700,0.0,0.0,158,,150900992.0,3187029077.6811523
2,2024-10-09 00:00:00-04:00,20.989999771118164,21.56999969482422,20.989999771118164,21.25,869700,0.0,0.0,158,2024-10-09 00:00:00-04:00,150900992.0,3206646080.0
3,2024-10-10 00:00:00-04:00,21.09000015258789,21.43000030517578,20.969999313354492,21.34000015258789,1545200,0.0,0.0,158,,150900992.0,3220227192.305664
4,2024-10-11 00:00:00-04:00,21.469999313354492,22.059999465942383,21.440000534057617,21.889999389648438,1240400,0.0,0.0,158,2024-10-11 00:00:00-04:00,150900992.0,3303222622.7773438
5,2024-10-14 00:00:00-04:00,21.90999984741211,22.18000030517578,21.709999084472656,22.09000015258789,1073000,0.0,0.0,158,,150900992.0,3333402936.305664
6,2024-10-15 00:00:00-04:00,22.209999084472656,22.950000762939453,22.09000015258789,22.399999618530273,1514700,0.0,0.0,158,,150900992.0,3380182163.23584
7,2024-10-16 00:00:00-04:00,22.670000076293945,23.079999923706055,22.5,22.899999618530273,1281500,0.0,0.0,158,,150900992.0,3455632659.23584
8,2024-10-17 00:00:00-04:00,22.950000762939453,23.219999313354492,22.81999969482422,23.15999984741211,1060600,0.0,0.0,158,2024-10-17 00:00:00-04:00,150900992.0,3494866951.694336
9,2024-10-18 00:00:00-04:00,23.170000076293945,23.18000030517578,22.780000686645508,22.850000381469727,1364400,0.0,0.0,158,2024-10-18 00:00:00-04:00,150900992.0,3448087724.76416
10,2024-10-18 00:00:00-04:00,23.170000076293945,23.18000030517578,22.780000686645508,22.850000381469727,1364400,0.0,0.0,158,2024-10-18 00:00:00-04:00,152614000.0,3487229958.217621
11,2024-10-21 00:00:00-04:00,22.799999237060547,22.829999923706055,21.979999542236328,22.059999465942383,1314500,0.0,0.0,158,,150900992.0,3328875802.930176
12,2024-10-22 00:00:00-04:00,22.100000381469727,22.459999084472656,21.899999618530273,22.420000076293945,1115800,0.0,0.0,158,,150900992.0,3383200252.152832
13,2024-10-23 00:00:00-04:00,22.280000686645508,22.489999771118164,22.190000534057617,22.459999084472656,2197900,0.0,0.0,158,2024-10-23 00:00:00-04:00,150900992.0,3389236142.1660156
14,2024-10-24 00:00:00-04:00,22.59000015258789,22.719999313354492,22.110000610351562,22.68000030517578,2383000,0.0,0.0,158,2024-10-24 00:00:00-04:00,150900992.0,3422434544.611328
15,2024-10-25 00:00:00-04:00,24.030000686645508,24.200000762939453,22.790000915527344,22.90999984741211,2196900,0.0,0.0,158,,151212992.0,3464289623.6467285
16,2024-10-28 00:00:00-04:00,23.15999984741211,23.84000015258789,22.8799991607666,23.780000686645508,1480300,0.0,0.0,158,,151212992.0,3595845053.5897217
17,2024-10-29 00:00:00-04:00,23.690000534057617,23.739999771118164,23.510000228881836,23.549999237060547,1084200,0.0,0.0,158,,151212992.0,3561065846.2336426
18,2024-10-30 00:00:00-04:00,23.6299991607666,24.309999465942383,23.530000686645508,24.020000457763672,1657500,0.0,0.0,158,2024-10-30 00:00:00-04:00,151212992.0,3632136137.0598145
19,2024-10-30 00:00:00-04:00,23.6299991607666,24.309999465942383,23.530000686645508,24.020000457763672,1657500,0.0,0.0,158,2024-10-30 00:00:00-04:00,152690000.0,3667613869.895935
20,2024-10-31 00:00:00-04:00,24.15999984741211,24.15999984741211,23.700000762939453,23.739999771118164,1766600,0.0,0.0,158,2024-10-31 00:00:00-04:00,151255008.0,3590793855.300476
21,2024-11-01 00:00:00-04:00,23.920000076293945,24.020000457763672,23.520000457763672,23.559999465942383,1068300,0.0,0.0,158,2024-11-01 00:00:00-04:00,151255008.0,3563567907.701111
22,2024-11-04 00:00:00-05:00,23.459999084472656,23.530000686645508,23.010000228881836,23.3799991607666,1151700,0.0,0.0,158,,151255008.0,3536341960.1017456
23,2024-11-05 00:00:00-05:00,23.389999389648438,24.010000228881836,23.389999389648438,23.989999771118164,1011000,0.0,0.0,158,2024-11-05 00:00:00-05:00,151255008.0,3628607607.300476
24,2024-11-06 00:00:00-05:00,25.670000076293945,28.18000030517578,25.670000076293945,28.139999389648438,5195800,0.0,0.0,158,,,
0,2024-10-07 00:00:00-04:00,27.720681330760662,27.859333652971465,27.502798840287088,27.799911499023438,15500,0.0,0.0,159,,16732700.0,465167579.1397095
1,2024-10-08 00:00:00-04:00,27.740488404640917,27.829622577039316,27.433471749155412,27.611738204956055,22300,0.0,0.0,159,2024-10-08 00:00:00-04:00,16732700.0,462018931.8620682
2,2024-10-09 00:00:00-04:00,27.463181594609097,27.87914043180423,27.433471463449813,27.453277587890625,28600,0.0,0.0,159,2024-10-09 00:00:00-04:00,16732700.0,459367457.89489746
3,2024-10-10 00:00:00-04:00,27.175972804855995,27.681065810716575,26.888762278603537,27.562219619750977,20400,0.0,0.0,159,2024-10-10 00:00:00-04:00,16732700.0,461190352.23140717
4,2024-10-11 00:00:00-04:00,27.68106672032739,28.958653397959942,27.66125870634954,28.592214584350586,25300,0.0,0.0,159,,16732700.0,478424948.97556305
5,2024-10-14 00:00:00-04:00,28.76057944815494,29.027980085733653,28.374330724547967,28.82000160217285,29200,0.0,0.0,159,,16732700.0,482236440.8086777
6,2024-10-15 00:00:00-04:00,29.020000457763672,29.8799991607666,29.020000457763672,29.190000534057617,36800,0.28,0.0,159,2024-10-15 00:00:00-04:00,16732700.0,488427521.9362259
7,2024-10-16 00:00:00-04:00,29.610000610351562,29.850000381469727,29.559999465942383,29.790000915527344,27700,0.0,0.0,159,2024-10-16 00:00:00-04:00,16807200.0,500686503.3874512
8,2024-10-17 00:00:00-04:00,29.700000762939453,29.93000030517578,29.3700008392334,29.93000030517578,24100,0.0,0.0,159,2024-10-17 00:00:00-04:00,16732700.0,500809716.1064148
9,2024-10-18 00:00:00-04:00,29.93000030517578,30.0,29.209999084472656,29.25,20500,0.0,0.0,159,2024-10-18 00:00:00-04:00,16732700.0,489431475.0
10,2024-10-18 00:00:00-04:00,29.93000030517578,30.0,29.209999084472656,29.25,20500,0.0,0.0,159,2024-10-18 00:00:00-04:00,16811300.0,491730525.0
11,2024-10-21 00:00:00-04:00,29.059999465942383,29.3799991607666,28.0,28.1299991607666,30400,0.0,0.0,159,,16732700.0,470690836.9573593
12,2024-10-22 00:00:00-04:00,28.010000228881836,28.639999389648438,28.010000228881836,28.610000610351562,17700,0.0,0.0,159,2024-10-22 00:00:00-04:00,16732700.0,478722557.2128296
13,2024-10-23 00:00:00-04:00,28.270000457763672,28.950000762939453,28.270000457763672,28.93000030517578,25000,0.0,0.0,159,2024-10-23 00:00:00-04:00,16732700.0,484077016.1064148
14,2024-10-24 00:00:00-04:00,29.040000915527344,29.040000915527344,28.170000076293945,28.739999771118164,24800,0.0,0.0,159,2024-10-24 00:00:00-04:00,16843300.0,484076438.1448746
15,2024-10-25 00:00:00-04:00,29.0,29.09000015258789,28.110000610351562,28.15999984741211,23000,0.0,0.0,159,,16732700.0,471192829.4467926
16,2024-10-28 00:00:00-04:00,28.540000915527344,29.299999237060547,28.459999084472656,29.209999084472656,30800,0.0,0.0,159,,16732700.0,488762151.6807556
17,2024-10-29 00:00:00-04:00,28.950000762939453,29.770000457763672,28.010000228881836,29.350000381469727,59900,0.0,0.0,159,2024-10-29 00:00:00-04:00,16732700.0,491104751.3830185
18,2024-10-30 00:00:00-04:00,29.200000762939453,30.0,29.200000762939453,29.34000015258789,30400,0.0,0.0,159,,16733700.0,490966760.55336
19,2024-10-31 00:00:00-04:00,29.510000228881836,29.510000228881836,28.520000457763672,28.540000915527344,22100,0.0,0.0,159,,16733700.0,477579813.3201599
20,2024-11-01 00:00:00-04:00,28.760000228881836,29.079999923706055,28.56999969482422,28.81999969482422,31200,0.0,0.0,159,2024-11-01 00:00:00-04:00,16733700.0,482265228.89328
21,2024-11-04 00:00:00-05:00,28.549999237060547,29.170000076293945,28.299999237060547,28.780000686645508,35400,0.0,0.0,159,,16742400.0,481846283.49609375
22,2024-11-05 00:00:00-05:00,28.84000015258789,29.459999084472656,28.780000686645508,29.399999618530273,43600,0.0,0.0,159,2024-11-05 00:00:00-05:00,16742400.0,492226553.61328125
23,2024-11-05 00:00:00-05:00,28.84000015258789,29.459999084472656,28.780000686645508,29.399999618530273,43600,0.0,0.0,159,2024-11-05 00:00:00-05:00,16733700.0,491970773.61660004
24,2024-11-06 00:00:00-05:00,31.530000686645508,33.4900016784668,31.530000686645508,33.43000030517578,190400,0.0,0.0,159,,,
0,2024-10-07 00:00:00-04:00,100.06999969482422,101.33999633789062,98.94000244140625,101.08999633789062,285700,0.0,0.0,160,,23645600.0,2390333617.4072266
1,2024-10-08 00:00:00-04:00,101.48999786376953,103.63999938964844,100.91000366210938,102.68000030517578,154200,0.0,0.0,160,2024-10-08 00:00:00-04:00,23645600.0,2427930215.2160645
2,2024-10-09 00:00:00-04:00,100.01000213623047,103.33000183105469,100.0,101.79000091552734,237400,0.0,0.0,160,2024-10-09 00:00:00-04:00,23645600.0,2406885645.6481934
3,2024-10-10 00:00:00-04:00,100.70999908447266,101.80999755859375,99.20999908447266,101.55000305175781,211500,0.0,0.0,160,2024-10-10 00:00:00-04:00,23645600.0,2401210752.1606445
4,2024-10-11 00:00:00-04:00,101.88999938964844,106.25,101.88999938964844,105.94999694824219,170700,0.0,0.0,160,,23645600.0,2505251247.8393555
5,2024-10-14 00:00:00-04:00,102.16000366210938,106.43000030517578,101.1500015258789,106.30999755859375,169100,0.0,0.0,160,,23645600.0,2513763678.2714844
6,2024-10-15 00:00:00-04:00,106.55000305175781,107.98999786376953,104.76000213623047,104.81999969482422,160300,0.0,0.0,160,2024-10-15 00:00:00-04:00,23645600.0,2478531784.7839355
7,2024-10-16 00:00:00-04:00,106.86000061035156,109.54000091552734,106.13999938964844,106.30999755859375,143700,0.0,0.0,160,2024-10-16 00:00:00-04:00,23684000.0,2517845982.1777344
8,2024-10-17 00:00:00-04:00,105.62000274658203,105.62000274658203,103.5,104.88999938964844,141300,0.0,0.0,160,2024-10-17 00:00:00-04:00,23645600.0,2480186969.567871
9,2024-10-18 00:00:00-04:00,105.47000122070312,105.47000122070312,103.0,103.5,140500,0.0,0.0,160,,23645600.0,2447319600.0
10,2024-10-21 00:00:00-04:00,102.86000061035156,103.30000305175781,100.9800033569336,101.86000061035156,182600,0.0,0.0,160,,23645600.0,2408540830.432129
11,2024-10-22 00:00:00-04:00,101.79000091552734,103.58000183105469,100.5199966430664,102.48999786376953,201300,0.0,0.0,160,,23645600.0,2423437493.487549
12,2024-10-23 00:00:00-04:00,101.44999694824219,102.98999786376953,98.83000183105469,99.80000305175781,223200,0.0,0.0,160,2024-10-23 00:00:00-04:00,23645600.0,2359830952.1606445
13,2024-10-24 00:00:00-04:00,101.05999755859375,102.87999725341797,100.11000061035156,101.5999984741211,217900,0.0,0.0,160,,23645600.0,2402392923.9196777
14,2024-10-25 00:00:00-04:00,102.37000274658203,105.12999725341797,102.37000274658203,103.77999877929688,177400,0.0,0.0,160,2024-10-25 00:00:00-04:00,23645600.0,2453940339.135742
15,2024-10-28 00:00:00-04:00,104.83999633789062,106.33000183105469,103.08999633789062,105.94000244140625,126100,0.0,0.0,160,,23645600.0,2505014921.7285156
16,2024-10-29 00:00:00-04:00,105.12000274658203,106.0199966430664,104.13999938964844,104.37000274658203,157600,0.0,0.0,160,,23645600.0,2467891336.94458
17,2024-10-30 00:00:00-04:00,104.11000061035156,108.66999816894531,104.11000061035156,106.86000061035156,291200,0.0,0.0,160,2024-10-30 00:00:00-04:00,23645600.0,2526768830.432129
18,2024-10-30 00:00:00-04:00,104.11000061035156,108.66999816894531,104.11000061035156,106.86000061035156,291200,0.0,0.0,160,2024-10-30 00:00:00-04:00,24015100.0,2566253600.657654
19,2024-10-31 00:00:00-04:00,105.18000030517578,106.87000274658203,103.58999633789062,104.18000030517578,319500,0.0,0.0,160,,23645600.0,2463398615.2160645
20,2024-11-01 00:00:00-04:00,101.18000030517578,102.97000122070312,98.30999755859375,100.0199966430664,589800,0.0,0.0,160,2024-11-01 00:00:00-04:00,23645600.0,2365032832.623291
21,2024-11-04 00:00:00-05:00,98.55999755859375,103.66000366210938,98.55999755859375,100.54000091552734,258100,0.0,0.0,160,,23399600.0,2352595805.4229736
22,2024-11-05 00:00:00-05:00,100.33000183105469,105.5,100.33000183105469,104.0999984741211,223300,0.0,0.0,160,2024-11-05 00:00:00-05:00,23399600.0,2435898324.295044
23,2024-11-06 00:00:00-05:00,113.9800033569336,123.26000213623047,113.9800033569336,120.80999755859375,1293600,0.0,0.0,160,,,
0,2024-10-07 00:00:00-04:00,52.47999954223633,52.755001068115234,51.87699890136719,52.400001525878906,386100,0.0,0.0,161,,49690500.0,2603782275.821686
1,2024-10-08 00:00:00-04:00,52.45000076293945,53.5,52.189998626708984,52.790000915527344,348800,0.0,0.0,161,2024-10-08 00:00:00-04:00,49690500.0,2623161540.4930115
2,2024-10-09 00:00:00-04:00,52.790000915527344,53.540000915527344,52.720001220703125,53.41999816894531,211400,0.0,0.0,161,2024-10-09 00:00:00-04:00,49248800.0,2630870805.822754
3,2024-10-10 00:00:00-04:00,52.79999923706055,53.4900016784668,52.459999084472656,53.33000183105469,258500,0.0,0.0,161,,49248800.0,2626438594.177246
4,2024-10-11 00:00:00-04:00,53.33000183105469,54.20000076293945,53.084999084472656,53.849998474121094,368600,0.0,0.0,161,2024-10-11 00:00:00-04:00,49248800.0,2652047804.852295
5,2024-10-14 00:00:00-04:00,54.040000915527344,54.2599983215332,53.20000076293945,53.709999084472656,225900,0.0,0.0,161,2024-10-14 00:00:00-04:00,49377100.0,2652043995.793915
6,2024-10-15 00:00:00-04:00,53.970001220703125,54.51100158691406,53.599998474121094,53.97999954223633,285800,0.0,0.0,161,2024-10-15 00:00:00-04:00,49248800.0,2658450201.4556885
7,2024-10-16 00:00:00-04:00,54.22999954223633,54.790000915527344,53.630001068115234,53.9900016784668,220500,0.0,0.0,161,2024-10-16 00:00:00-04:00,49248800.0,2658942794.6624756
8,2024-10-16 00:00:00-04:00,54.22999954223633,54.790000915527344,53.630001068115234,53.9900016784668,220500,0.0,0.0,161,2024-10-16 00:00:00-04:00,49262400.0,2659677058.6853027
9,2024-10-17 00:00:00-04:00,54.0,54.0,52.88999938964844,53.900001525878906,230000,0.0,0.0,161,2024-10-17 00:00:00-04:00,49248800.0,2654510395.147705
10,2024-10-18 00:00:00-04:00,54.0,54.150001525878906,53.470001220703125,53.86000061035156,369200,0.0,0.0,161,2024-10-18 00:00:00-04:00,49248800.0,2652540398.059082
11,2024-10-21 00:00:00-04:00,53.61000061035156,53.970001220703125,53.209999084472656,53.650001525878906,221000,0.0,0.0,161,,49248800.0,2642198195.147705
12,2024-10-22 00:00:00-04:00,53.310001373291016,54.63999938964844,53.310001373291016,54.540000915527344,272500,0.0,0.0,161,2024-10-22 00:00:00-04:00,49248800.0,2686029597.088623
13,2024-10-23 00:00:00-04:00,54.2400016784668,54.61199951171875,53.650001525878906,53.79999923706055,334700,0.0,0.0,161,2024-10-23 00:00:00-04:00,49248800.0,2649585402.4261475
14,2024-10-24 00:00:00-04:00,54.119998931884766,54.630001068115234,53.54999923706055,53.939998626708984,325200,0.0,0.0,161,,49248800.0,2656480204.3670654
15,2024-10-25 00:00:00-04:00,54.150001525878906,55.16999816894531,53.81999969482422,54.5,379000,0.0,0.0,161,,49248800.0,2684059600.0
16,2024-10-28 00:00:00-04:00,54.97999954223633,55.43000030517578,54.599998474121094,54.630001068115234,351300,0.0,0.0,161,,49248800.0,2690461996.6033936
17,2024-10-29 00:00:00-04:00,54.25,55.40999984741211,54.040000915527344,55.31999969482422,310100,0.0,0.0,161,2024-10-29 00:00:00-04:00,49248800.0,2724443600.970459
18,2024-10-30 00:00:00-04:00,55.08000183105469,55.56999969482422,54.290000915527344,54.349998474121094,325700,0.0,0.0,161,2024-10-30 00:00:00-04:00,50145800.0,2725424153.4835815
19,2024-10-31 00:00:00-04:00,54.220001220703125,54.5099983215332,53.310001373291016,53.33000183105469,282600,0.0,0.0,161,2024-10-31 00:00:00-04:00,49248800.0,2626438594.177246
20,2024-11-01 00:00:00-04:00,53.47999954223633,54.560001373291016,53.28499984741211,53.41999816894531,310500,0.0,0.0,161,2024-11-01 00:00:00-04:00,49248800.0,2630870805.822754
21,2024-11-01 00:00:00-04:00,53.47999954223633,54.560001373291016,53.28499984741211,53.41999816894531,310500,0.0,0.0,161,2024-11-01 00:00:00-04:00,50200100.0,2681689250.0808716
22,2024-11-04 00:00:00-05:00,53.220001220703125,54.7400016784668,53.13999938964844,53.90999984741211,339000,0.0,0.0,161,,49248800.0,2655002800.4852295
23,2024-11-05 00:00:00-05:00,54.65999984741211,56.13999938964844,54.5,56.0,455000,0.0,0.0,161,2024-11-05 00:00:00-05:00,49248800.0,2757932800.0
24,2024-11-06 00:00:00-05:00,57.88999938964844,59.31999969482422,57.77000045776367,58.0,619200,0.0,0.0,161,2024-11-06 00:00:00-05:00,49248800.0,2856430400.0
0,2024-10-07 00:00:00-04:00,2.450000047683716,2.4600000381469727,2.4000000953674316,2.4100000858306885,21801100,0.0,0.0,162,,15815400448.0,38115116437.12671
1,2024-10-08 00:00:00-04:00,2.380000114440918,2.4000000953674316,2.3499999046325684,2.369999885559082,25477200,0.0,0.0,162,2024-10-08 00:00:00-04:00,15815400448.0,37482497251.831055
2,2024-10-09 00:00:00-04:00,2.3499999046325684,2.380000114440918,2.3299999237060547,2.359999895095825,26769700,0.0,0.0,162,2024-10-09 00:00:00-04:00,16013400064.0,37791622471.16748
3,2024-10-10 00:00:00-04:00,2.369999885559082,2.380000114440918,2.3499999046325684,2.359999895095825,13815100,0.0,0.0,162,2024-10-10 00:00:00-04:00,15855399936.0,37418742185.66235
4,2024-10-11 00:00:00-04:00,2.3299999237060547,2.3499999046325684,2.2899999618530273,2.309999942779541,16885400,0.0,0.0,162,2024-10-11 00:00:00-04:00,15741400064.0,36362633247.10986
5,2024-10-14 00:00:00-04:00,2.319999933242798,2.3399999141693115,2.299999952316284,2.3399999141693115,13731600,0.0,0.0,162,2024-10-14 00:00:00-04:00,15737900032.0,36826684724.085205
6,2024-10-15 00:00:00-04:00,2.309999942779541,2.309999942779541,2.2699999809265137,2.2799999713897705,15649000,0.0,0.0,162,2024-10-15 00:00:00-04:00,15728199680.0,35860294820.4126
7,2024-10-16 00:00:00-04:00,2.2799999713897705,2.319999933242798,2.2699999809265137,2.299999952316284,18238800,0.0,0.0,162,2024-10-16 00:00:00-04:00,15876899840.0,36516868874.93042
8,2024-10-17 00:00:00-04:00,2.2799999713897705,2.309999942779541,2.2699999809265137,2.299999952316284,17166600,0.0,0.0,162,2024-10-17 00:00:00-04:00,15734599680.0,36189578513.71582
9,2024-10-18 00:00:00-04:00,2.309999942779541,2.309999942779541,2.2699999809265137,2.2799999713897705,12524400,0.0,0.0,162,2024-10-18 00:00:00-04:00,15728199680.0,35860294820.4126
10,2024-10-21 00:00:00-04:00,2.2699999809265137,2.2899999618530273,2.259999990463257,2.2899999618530273,22784200,0.0,0.0,162,,15764700160.0,36101162765.024414
11,2024-10-22 00:00:00-04:00,2.2799999713897705,2.2899999618530273,2.25,2.2699999809265137,28933300,0.0,0.0,162,,15764700160.0,35785869062.51221
12,2024-10-23 00:00:00-04:00,2.259999990463257,2.2699999809265137,2.2300000190734863,2.25,13198300,0.0,0.0,162,2024-10-23 00:00:00-04:00,15764700160.0,35470575360.0
13,2024-10-24 00:00:00-04:00,2.25,2.2899999618530273,2.240000009536743,2.2699999809265137,20158300,0.0,0.0,162,2024-10-24 00:00:00-04:00,15746599936.0,35744781554.37744
14,2024-10-25 00:00:00-04:00,2.259999990463257,2.2799999713897705,2.25,2.25,14546200,0.0,0.0,162,2024-10-25 00:00:00-04:00,15728199680.0,35388449280.0
15,2024-10-28 00:00:00-04:00,2.2899999618530273,2.299999952316284,2.2699999809265137,2.2799999713897705,17416600,0.0,0.0,162,,15741599744.0,35890846965.94922
16,2024-10-29 00:00:00-04:00,2.2799999713897705,2.299999952316284,2.25,2.2799999713897705,20162000,0.0,0.0,162,,15741599744.0,35890846965.94922
17,2024-10-30 00:00:00-04:00,2.2699999809265137,2.2799999713897705,2.240000009536743,2.2699999809265137,16625600,0.0,0.0,162,2024-10-30 00:00:00-04:00,15741599744.0,35733431118.63281
18,2024-10-31 00:00:00-04:00,2.2200000286102295,2.240000009536743,2.180000066757202,2.180000066757202,18915800,0.0,0.0,162,2024-10-31 00:00:00-04:00,15728199680.0,34287476352.370605
